Date;hour;air_temp;W
04-sept-21;18;21;WE
04-sept-21;19;19;WE
04-sept-21;20;18;WE
04-sept-21;21;17;WE
04-sept-21;22;16;WE
04-sept-21;23;15;WE
05-sept-21;0;15;W
05-sept-21;1;15;W
05-sept-21;2;15;W
05-sept-21;3;15;W
05-sept-21;4;15;W
05-sept-21;5;16;W
05-sept-21;6;18;W
05-sept-21;7;21;W
05-sept-21;8;23;W
05-sept-21;9;25;W
05-sept-21;10;26;W
05-sept-21;11;27;W
05-sept-21;12;28;W
05-sept-21;13;28;W
05-sept-21;14;28;W
05-sept-21;15;27;W
05-sept-21;16;26;W
05-sept-21;17;25;W
05-sept-21;18;23;W
05-sept-21;19;21;W
05-sept-21;20;20;W
05-sept-21;21;20;W
05-sept-21;22;19;W
05-sept-21;23;18;W
06-sept-21;0;16;W
06-sept-21;1;15;W
06-sept-21;2;15;W
06-sept-21;3;15;W
06-sept-21;4;16;W
06-sept-21;5;16;W
06-sept-21;6;17;W
06-sept-21;7;19;W
06-sept-21;8;21;W
06-sept-21;9;23;W
06-sept-21;10;25;W
06-sept-21;11;26;W
06-sept-21;12;26;W
06-sept-21;13;27;W
06-sept-21;14;27;W
06-sept-21;15;27;W
06-sept-21;16;26;W
06-sept-21;17;25;W
06-sept-21;18;22;W
06-sept-21;19;21;W
06-sept-21;20;21;W
06-sept-21;21;20;W
06-sept-21;22;18;W
06-sept-21;23;17;W
07-sept-21;0;16;W
07-sept-21;1;16;W
07-sept-21;2;16;W
07-sept-21;3;16;W
07-sept-21;4;15;W
07-sept-21;5;15;W
07-sept-21;6;16;W
07-sept-21;7;17;W
07-sept-21;8;18;W
07-sept-21;9;19;W
07-sept-21;10;21;W
07-sept-21;11;22;W
07-sept-21;12;22;W
07-sept-21;13;22;W
07-sept-21;14;23;W
07-sept-21;15;23;W
07-sept-21;16;23;W
07-sept-21;17;21;W
07-sept-21;18;19;W
07-sept-21;19;18;W
07-sept-21;20;17;W
07-sept-21;21;17;W
07-sept-21;22;17;W
07-sept-21;23;17;W
08-sept-21;0;17;W
08-sept-21;1;16;W
08-sept-21;2;16;W
08-sept-21;3;15;W
08-sept-21;4;15;W
08-sept-21;5;15;W
08-sept-21;6;15;W
08-sept-21;7;15;W
08-sept-21;8;16;W
08-sept-21;9;16;W
08-sept-21;10;17;W
08-sept-21;11;18;W
08-sept-21;12;19;W
08-sept-21;13;19;W
08-sept-21;14;19;W
08-sept-21;15;19;W
08-sept-21;16;18;W
08-sept-21;17;17;W
08-sept-21;18;16;W
08-sept-21;19;15;W
08-sept-21;20;15;W
08-sept-21;21;14;W
08-sept-21;22;14;W
08-sept-21;23;14;W
09-sept-21;0;14;W
09-sept-21;1;14;W
09-sept-21;2;14;W
09-sept-21;3;14;W
09-sept-21;4;14;W
09-sept-21;5;14;W
09-sept-21;6;14;W
09-sept-21;7;15;W
09-sept-21;8;15;W
09-sept-21;9;16;W
09-sept-21;10;16;W
09-sept-21;11;16;W
09-sept-21;12;16;W
09-sept-21;13;17;W
09-sept-21;14;17;W
09-sept-21;15;16;W
09-sept-21;16;16;W
09-sept-21;17;15;W
09-sept-21;18;15;W
09-sept-21;19;14;W
09-sept-21;20;14;W
09-sept-21;21;14;W
09-sept-21;22;14;W
09-sept-21;23;14;W
10-sept-21;0;14;WE
10-sept-21;1;14;WE
10-sept-21;2;14;WE
10-sept-21;3;14;WE
10-sept-21;4;14;WE
10-sept-21;5;14;WE
10-sept-21;6;14;WE
10-sept-21;7;15;WE
10-sept-21;8;15;WE
10-sept-21;9;16;WE
10-sept-21;10;16;WE
10-sept-21;11;17;WE
10-sept-21;12;17;WE
10-sept-21;13;17;WE
10-sept-21;14;17;WE
10-sept-21;15;17;WE
10-sept-21;16;16;WE
10-sept-21;17;16;WE
10-sept-21;18;15;WE
10-sept-21;19;15;WE
10-sept-21;20;15;WE
10-sept-21;21;15;WE
10-sept-21;22;15;WE
10-sept-21;23;14;WE
11-sept-21;0;14;WE
11-sept-21;1;14;WE
11-sept-21;2;14;WE
11-sept-21;3;14;WE
11-sept-21;4;13;WE
11-sept-21;5;13;WE
11-sept-21;6;13;WE
11-sept-21;7;14;WE
11-sept-21;8;15;WE
11-sept-21;9;16;WE
11-sept-21;10;17;WE
11-sept-21;11;18;WE
11-sept-21;12;19;WE
11-sept-21;13;20;WE
11-sept-21;14;20;WE
11-sept-21;15;20;WE
11-sept-21;16;20;WE
11-sept-21;17;19;WE
11-sept-21;18;18;WE
11-sept-21;19;15;WE
11-sept-21;20;13;WE
11-sept-21;21;13;WE
11-sept-21;22;13;WE
11-sept-21;23;12;WE
12-sept-21;0;12;W
12-sept-21;1;12;W
12-sept-21;2;11;W
12-sept-21;3;11;W
12-sept-21;4;11;W
12-sept-21;5;11;W
12-sept-21;6;12;W
12-sept-21;7;15;W
12-sept-21;8;17;W
12-sept-21;9;19;W
12-sept-21;10;21;W
12-sept-21;11;22;W
12-sept-21;12;23;W
12-sept-21;13;23;W
12-sept-21;14;24;W
12-sept-21;15;24;W
12-sept-21;16;23;W
12-sept-21;17;21;W
12-sept-21;18;19;W
12-sept-21;19;18;W
12-sept-21;20;17;W
12-sept-21;21;17;W
12-sept-21;22;17;W
12-sept-21;23;16;W
13-sept-21;0;16;W
13-sept-21;1;16;W
13-sept-21;2;17;W
13-sept-21;3;16;W
13-sept-21;4;16;W
13-sept-21;5;16;W
13-sept-21;6;16;W
13-sept-21;7;17;W
13-sept-21;8;18;W
13-sept-21;9;20;W
13-sept-21;10;20;W
13-sept-21;11;21;W
13-sept-21;12;22;W
13-sept-21;13;22;W
13-sept-21;14;21;W
13-sept-21;15;20;W
13-sept-21;16;20;W
13-sept-21;17;19;W
13-sept-21;18;18;W
13-sept-21;19;18;W
13-sept-21;20;17;W
13-sept-21;21;18;W
13-sept-21;22;18;W
13-sept-21;23;18;W
14-sept-21;0;17;W
14-sept-21;1;17;W
14-sept-21;2;17;W
14-sept-21;3;16;W
14-sept-21;4;16;W
14-sept-21;5;16;W
14-sept-21;6;16;W
14-sept-21;7;16;W
14-sept-21;8;16;W
14-sept-21;9;16;W
14-sept-21;10;16;W
14-sept-21;11;16;W
14-sept-21;12;15;W
14-sept-21;13;15;W
14-sept-21;14;15;W
14-sept-21;15;15;W
14-sept-21;16;14;W
14-sept-21;17;14;W
14-sept-21;18;14;W
14-sept-21;19;14;W
14-sept-21;20;13;W
14-sept-21;21;13;W
14-sept-21;22;13;W
14-sept-21;23;12;W
15-sept-21;0;12;W
15-sept-21;1;11;W
15-sept-21;2;11;W
15-sept-21;3;11;W
15-sept-21;4;11;W
15-sept-21;5;11;W
15-sept-21;6;12;W
15-sept-21;7;12;W
15-sept-21;8;13;W
15-sept-21;9;14;W
15-sept-21;10;15;W
15-sept-21;11;16;W
15-sept-21;12;16;W
15-sept-21;13;16;W
15-sept-21;14;16;W
15-sept-21;15;15;W
15-sept-21;16;15;W
15-sept-21;17;14;W
15-sept-21;18;14;W
15-sept-21;19;13;W
15-sept-21;20;12;W
15-sept-21;21;12;W
15-sept-21;22;12;W
15-sept-21;23;12;W
16-sept-21;0;11;W
16-sept-21;1;11;W
16-sept-21;2;11;W
16-sept-21;3;11;W
16-sept-21;4;11;W
16-sept-21;5;10;W
16-sept-21;6;10;W
16-sept-21;7;11;W
16-sept-21;8;12;W
16-sept-21;9;12;W
16-sept-21;10;12;W
16-sept-21;11;12;W
16-sept-21;12;12;W
16-sept-21;13;12;W
16-sept-21;14;12;W
16-sept-21;15;12;W
16-sept-21;16;11;W
16-sept-21;17;10;W
16-sept-21;18;10;W
16-sept-21;19;9;W
16-sept-21;20;8;W
16-sept-21;21;8;W
16-sept-21;22;8;W
16-sept-21;23;8;W
17-sept-21;0;8;WE
17-sept-21;1;8;WE
17-sept-21;2;8;WE
17-sept-21;3;8;WE
17-sept-21;4;8;WE
17-sept-21;5;8;WE
17-sept-21;6;9;WE
17-sept-21;7;10;WE
17-sept-21;8;10;WE
17-sept-21;9;11;WE
17-sept-21;10;12;WE
17-sept-21;11;12;WE
17-sept-21;12;12;WE
17-sept-21;13;12;WE
17-sept-21;14;11;WE
17-sept-21;15;12;WE
17-sept-21;16;11;WE
17-sept-21;17;10;WE
17-sept-21;18;10;WE
17-sept-21;19;10;WE
17-sept-21;20;10;WE
17-sept-21;21;10;WE
17-sept-21;22;10;WE
17-sept-21;23;10;WE
18-sept-21;0;10;WE
18-sept-21;1;10;WE
18-sept-21;2;9;WE
18-sept-21;3;9;WE
18-sept-21;4;9;WE
18-sept-21;5;9;WE
18-sept-21;6;9;WE
18-sept-21;7;10;WE
18-sept-21;8;10;WE
18-sept-21;9;11;WE
18-sept-21;10;12;WE
18-sept-21;11;12;WE
18-sept-21;12;12;WE
18-sept-21;13;12;WE
18-sept-21;14;12;WE
18-sept-21;15;12;WE
18-sept-21;16;11;WE
18-sept-21;17;11;WE
18-sept-21;18;10;WE
18-sept-21;19;10;WE
18-sept-21;20;9;WE
18-sept-21;21;9;WE
18-sept-21;22;8;WE
18-sept-21;23;8;WE
19-sept-21;0;7;W
19-sept-21;1;7;W
19-sept-21;2;7;W
19-sept-21;3;7;W
19-sept-21;4;7;W
19-sept-21;5;7;W
19-sept-21;6;8;W
19-sept-21;7;9;W
19-sept-21;8;11;W
19-sept-21;9;12;W
19-sept-21;10;14;W
19-sept-21;11;14;W
19-sept-21;12;14;W
19-sept-21;13;15;W
19-sept-21;14;15;W
19-sept-21;15;14;W
19-sept-21;16;14;W
19-sept-21;17;13;W
19-sept-21;18;12;W
19-sept-21;19;11;W
19-sept-21;20;10;W
19-sept-21;21;10;W
19-sept-21;22;10;W
19-sept-21;23;9;W
20-sept-21;0;9;W
20-sept-21;1;9;W
20-sept-21;2;9;W
20-sept-21;3;9;W
20-sept-21;4;8;W
20-sept-21;5;8;W
20-sept-21;6;9;W
20-sept-21;7;10;W
20-sept-21;8;11;W
20-sept-21;9;12;W
20-sept-21;10;13;W
20-sept-21;11;13;W
20-sept-21;12;13;W
20-sept-21;13;14;W
20-sept-21;14;14;W
20-sept-21;15;13;W
20-sept-21;16;13;W
20-sept-21;17;12;W
20-sept-21;18;10;W
20-sept-21;19;10;W
20-sept-21;20;9;W
20-sept-21;21;9;W
20-sept-21;22;8;W
20-sept-21;23;8;W
21-sept-21;0;7;W
21-sept-21;1;7;W
21-sept-21;2;6;W
21-sept-21;3;5;W
21-sept-21;4;4;W
21-sept-21;5;5;W
21-sept-21;6;6;W
21-sept-21;7;8;W
21-sept-21;8;10;W
21-sept-21;9;12;W
21-sept-21;10;14;W
21-sept-21;11;14;W
21-sept-21;12;15;W
21-sept-21;13;15;W
21-sept-21;14;15;W
21-sept-21;15;15;W
21-sept-21;16;14;W
21-sept-21;17;13;W
21-sept-21;18;11;W
21-sept-21;19;9;W
21-sept-21;20;8;W
21-sept-21;21;8;W
21-sept-21;22;8;W
21-sept-21;23;8;W
22-sept-21;0;7;W
22-sept-21;1;7;W
22-sept-21;2;6;W
22-sept-21;3;6;W
22-sept-21;4;5;W
22-sept-21;5;5;W
22-sept-21;6;7;W
22-sept-21;7;10;W
22-sept-21;8;12;W
22-sept-21;9;14;W
22-sept-21;10;16;W
22-sept-21;11;17;W
22-sept-21;12;17;W
22-sept-21;13;18;W
22-sept-21;14;18;W
22-sept-21;15;18;W
22-sept-21;16;17;W
22-sept-21;17;15;W
22-sept-21;18;12;W
22-sept-21;19;11;W
22-sept-21;20;10;W
22-sept-21;21;10;W
22-sept-21;22;9;W
22-sept-21;23;9;W
23-sept-21;0;9;W
23-sept-21;1;9;W
23-sept-21;2;8;W
23-sept-21;3;8;W
23-sept-21;4;8;W
23-sept-21;5;8;W
23-sept-21;6;9;W
23-sept-21;7;11;W
23-sept-21;8;12;W
23-sept-21;9;14;W
23-sept-21;10;16;W
23-sept-21;11;17;W
23-sept-21;12;17;W
23-sept-21;13;17;W
23-sept-21;14;17;W
23-sept-21;15;16;W
23-sept-21;16;16;W
23-sept-21;17;15;W
23-sept-21;18;13;W
23-sept-21;19;12;W
23-sept-21;20;12;W
23-sept-21;21;11;W
23-sept-21;22;10;W
23-sept-21;23;10;W
24-sept-21;0;10;WE
24-sept-21;1;10;WE
24-sept-21;2;10;WE
24-sept-21;3;10;WE
24-sept-21;4;10;WE
24-sept-21;5;10;WE
24-sept-21;6;11;WE
24-sept-21;7;11;WE
24-sept-21;8;12;WE
24-sept-21;9;13;WE
24-sept-21;10;13;WE
24-sept-21;11;14;WE
24-sept-21;12;14;WE
24-sept-21;13;14;WE
24-sept-21;14;14;WE
24-sept-21;15;14;WE
24-sept-21;16;13;WE
24-sept-21;17;12;WE
24-sept-21;18;12;WE
24-sept-21;19;12;WE
24-sept-21;20;12;WE
24-sept-21;21;11;WE
24-sept-21;22;11;WE
24-sept-21;23;11;WE
25-sept-21;0;11;WE
25-sept-21;1;11;WE
25-sept-21;2;10;WE
25-sept-21;3;10;WE
25-sept-21;4;10;WE
25-sept-21;5;10;WE
25-sept-21;6;10;WE
25-sept-21;7;10;WE
25-sept-21;8;11;WE
25-sept-21;9;12;WE
25-sept-21;10;13;WE
25-sept-21;11;14;WE
25-sept-21;12;14;WE
25-sept-21;13;15;WE
25-sept-21;14;15;WE
25-sept-21;15;15;WE
25-sept-21;16;14;WE
25-sept-21;17;12;WE
25-sept-21;18;11;WE
25-sept-21;19;10;WE
25-sept-21;20;9;WE
25-sept-21;21;9;WE
25-sept-21;22;8;WE
25-sept-21;23;8;WE
26-sept-21;0;8;W
26-sept-21;1;8;W
26-sept-21;2;8;W
26-sept-21;3;9;W
26-sept-21;4;9;W
26-sept-21;5;9;W
26-sept-21;6;9;W
26-sept-21;7;10;W
26-sept-21;8;10;W
26-sept-21;9;10;W
26-sept-21;10;11;W
26-sept-21;11;12;W
26-sept-21;12;12;W
26-sept-21;13;11;W
26-sept-21;14;11;W
26-sept-21;15;10;W
26-sept-21;16;10;W
26-sept-21;17;10;W
26-sept-21;18;10;W
26-sept-21;19;10;W
26-sept-21;20;10;W
26-sept-21;21;10;W
26-sept-21;22;9;W
26-sept-21;23;9;W
27-sept-21;0;8;H
27-sept-21;1;8;H
27-sept-21;2;8;H
27-sept-21;3;8;H
27-sept-21;4;8;H
27-sept-21;5;7;H
27-sept-21;6;7;H
27-sept-21;7;8;H
27-sept-21;8;8;H
27-sept-21;9;9;H
27-sept-21;10;9;H
27-sept-21;11;10;H
27-sept-21;12;10;H
27-sept-21;13;10;H
27-sept-21;14;10;H
27-sept-21;15;10;H
27-sept-21;16;10;H
27-sept-21;17;9;H
27-sept-21;18;9;H
27-sept-21;19;8;H
27-sept-21;20;8;H
27-sept-21;21;8;H
27-sept-21;22;8;H
27-sept-21;23;8;H
28-sept-21;0;8;W
28-sept-21;1;8;W
28-sept-21;2;7;W
28-sept-21;3;7;W
28-sept-21;4;7;W
28-sept-21;5;6;W
28-sept-21;6;7;W
28-sept-21;7;8;W
28-sept-21;8;9;W
28-sept-21;9;10;W
28-sept-21;10;11;W
28-sept-21;11;12;W
28-sept-21;12;12;W
28-sept-21;13;12;W
28-sept-21;14;12;W
28-sept-21;15;11;W
28-sept-21;16;10;W
28-sept-21;17;9;W
28-sept-21;18;8;W
28-sept-21;19;7;W
28-sept-21;20;6;W
28-sept-21;21;6;W
28-sept-21;22;6;W
28-sept-21;23;6;W
29-sept-21;0;6;W
29-sept-21;1;5;W
29-sept-21;2;4;W
29-sept-21;3;4;W
29-sept-21;4;4;W
29-sept-21;5;4;W
29-sept-21;6;4;W
29-sept-21;7;6;W
29-sept-21;8;8;W
29-sept-21;9;11;W
29-sept-21;10;12;W
29-sept-21;11;12;W
29-sept-21;12;13;W
29-sept-21;13;13;W
29-sept-21;14;13;W
29-sept-21;15;13;W
29-sept-21;16;12;W
29-sept-21;17;11;W
29-sept-21;18;9;W
29-sept-21;19;9;W
29-sept-21;20;8;W
29-sept-21;21;7;W
29-sept-21;22;6;W
29-sept-21;23;5;W
30-sept-21;0;5;W
30-sept-21;1;4;W
30-sept-21;2;4;W
30-sept-21;3;4;W
30-sept-21;4;4;W
30-sept-21;5;4;W
30-sept-21;6;4;W
30-sept-21;7;7;W
30-sept-21;8;9;W
30-sept-21;9;11;W
30-sept-21;10;13;W
30-sept-21;11;14;W
30-sept-21;12;14;W
30-sept-21;13;15;W
30-sept-21;14;15;W
30-sept-21;15;15;W
30-sept-21;16;14;W
30-sept-21;17;12;W
30-sept-21;18;11;W
30-sept-21;19;11;W
30-sept-21;20;11;W
30-sept-21;21;11;W
30-sept-21;22;11;W
30-sept-21;23;11;W
01-oct-21;0;10;WE
01-oct-21;1;10;WE
01-oct-21;2;10;WE
01-oct-21;3;10;WE
01-oct-21;4;10;WE
01-oct-21;5;11;WE
01-oct-21;6;11;WE
01-oct-21;7;12;WE
01-oct-21;8;13;WE
01-oct-21;9;14;WE
01-oct-21;10;15;WE
01-oct-21;11;15;WE
01-oct-21;12;16;WE
01-oct-21;13;16;WE
01-oct-21;14;16;WE
01-oct-21;15;16;WE
01-oct-21;16;15;WE
01-oct-21;17;14;WE
01-oct-21;18;13;WE
01-oct-21;19;13;WE
01-oct-21;20;12;WE
01-oct-21;21;13;WE
01-oct-21;22;13;WE
01-oct-21;23;13;WE
02-oct-21;0;13;WE
02-oct-21;1;13;WE
02-oct-21;2;13;WE
02-oct-21;3;13;WE
02-oct-21;4;13;WE
02-oct-21;5;12;WE
02-oct-21;6;12;WE
02-oct-21;7;12;WE
02-oct-21;8;13;WE
02-oct-21;9;13;WE
02-oct-21;10;13;WE
02-oct-21;11;13;WE
02-oct-21;12;13;WE
02-oct-21;13;13;WE
02-oct-21;14;13;WE
02-oct-21;15;13;WE
02-oct-21;16;13;WE
02-oct-21;17;12;WE
02-oct-21;18;11;WE
02-oct-21;19;10;WE
02-oct-21;20;10;WE
02-oct-21;21;10;WE
02-oct-21;22;9;WE
02-oct-21;23;8;WE
03-oct-21;0;8;W
03-oct-21;1;8;W
03-oct-21;2;7;W
03-oct-21;3;7;W
03-oct-21;4;6;W
03-oct-21;5;6;W
03-oct-21;6;7;W
03-oct-21;7;8;W
03-oct-21;8;10;W
03-oct-21;9;11;W
03-oct-21;10;13;W
03-oct-21;11;14;W
03-oct-21;12;14;W
03-oct-21;13;15;W
03-oct-21;14;15;W
03-oct-21;15;15;W
03-oct-21;16;14;W
03-oct-21;17;13;W
03-oct-21;18;11;W
03-oct-21;19;10;W
03-oct-21;20;9;W
03-oct-21;21;9;W
03-oct-21;22;8;W
03-oct-21;23;8;W
04-oct-21;0;8;W
04-oct-21;1;8;W
04-oct-21;2;7;W
04-oct-21;3;7;W
04-oct-21;4;7;W
04-oct-21;5;7;W
04-oct-21;6;8;W
04-oct-21;7;9;W
04-oct-21;8;11;W
04-oct-21;9;13;W
04-oct-21;10;15;W
04-oct-21;11;16;W
04-oct-21;12;17;W
04-oct-21;13;18;W
04-oct-21;14;18;W
04-oct-21;15;17;W
04-oct-21;16;16;W
04-oct-21;17;14;W
04-oct-21;18;13;W
04-oct-21;19;12;W
04-oct-21;20;12;W
04-oct-21;21;12;W
04-oct-21;22;12;W
04-oct-21;23;12;W
05-oct-21;0;12;W
05-oct-21;1;12;W
05-oct-21;2;12;W
05-oct-21;3;12;W
05-oct-21;4;12;W
05-oct-21;5;12;W
05-oct-21;6;13;W
05-oct-21;7;13;W
05-oct-21;8;14;W
05-oct-21;9;15;W
05-oct-21;10;16;W
05-oct-21;11;18;W
05-oct-21;12;18;W
05-oct-21;13;19;W
05-oct-21;14;19;W
05-oct-21;15;18;W
05-oct-21;16;18;W
05-oct-21;17;17;W
05-oct-21;18;17;W
05-oct-21;19;16;W
05-oct-21;20;16;W
05-oct-21;21;15;W
05-oct-21;22;14;W
05-oct-21;23;13;W
06-oct-21;0;13;W
06-oct-21;1;12;W
06-oct-21;2;11;W
06-oct-21;3;10;W
06-oct-21;4;9;W
06-oct-21;5;9;W
06-oct-21;6;9;W
06-oct-21;7;10;W
06-oct-21;8;12;W
06-oct-21;9;13;W
06-oct-21;10;14;W
06-oct-21;11;15;W
06-oct-21;12;15;W
06-oct-21;13;16;W
06-oct-21;14;16;W
06-oct-21;15;15;W
06-oct-21;16;14;W
06-oct-21;17;12;W
06-oct-21;18;10;W
06-oct-21;19;9;W
06-oct-21;20;8;W
06-oct-21;21;8;W
06-oct-21;22;7;W
06-oct-21;23;7;W
07-oct-21;0;7;W
07-oct-21;1;6;W
07-oct-21;2;6;W
07-oct-21;3;6;W
07-oct-21;4;6;W
07-oct-21;5;6;W
07-oct-21;6;7;W
07-oct-21;7;9;W
07-oct-21;8;11;W
07-oct-21;9;13;W
07-oct-21;10;15;W
07-oct-21;11;16;W
07-oct-21;12;16;W
07-oct-21;13;16;W
07-oct-21;14;16;W
07-oct-21;15;16;W
07-oct-21;16;14;W
07-oct-21;17;13;W
07-oct-21;18;11;W
07-oct-21;19;10;W
07-oct-21;20;10;W
07-oct-21;21;10;W
07-oct-21;22;10;W
07-oct-21;23;9;W
08-oct-21;0;9;WE
08-oct-21;1;9;WE
08-oct-21;2;9;WE
08-oct-21;3;10;WE
08-oct-21;4;10;WE
08-oct-21;5;10;WE
08-oct-21;6;10;WE
08-oct-21;7;11;WE
08-oct-21;8;11;WE
08-oct-21;9;12;WE
08-oct-21;10;13;WE
08-oct-21;11;14;WE
08-oct-21;12;14;WE
08-oct-21;13;14;WE
08-oct-21;14;14;WE
08-oct-21;15;14;WE
08-oct-21;16;12;WE
08-oct-21;17;11;WE
08-oct-21;18;10;WE
08-oct-21;19;9;WE
08-oct-21;20;8;WE
08-oct-21;21;7;WE
08-oct-21;22;5;WE
08-oct-21;23;4;WE
09-oct-21;0;4;WE
09-oct-21;1;4;WE
09-oct-21;2;4;WE
09-oct-21;3;4;WE
09-oct-21;4;4;WE
09-oct-21;5;4;WE
09-oct-21;6;4;WE
09-oct-21;7;7;WE
09-oct-21;8;10;WE
09-oct-21;9;12;WE
09-oct-21;10;14;WE
09-oct-21;11;15;WE
09-oct-21;12;16;WE
09-oct-21;13;16;WE
09-oct-21;14;16;WE
09-oct-21;15;16;WE
09-oct-21;16;14;WE
09-oct-21;17;12;WE
09-oct-21;18;11;WE
09-oct-21;19;10;WE
09-oct-21;20;10;WE
09-oct-21;21;10;WE
09-oct-21;22;10;WE
09-oct-21;23;10;WE
10-oct-21;0;10;W
10-oct-21;1;9;W
10-oct-21;2;9;W
10-oct-21;3;9;W
10-oct-21;4;8;W
10-oct-21;5;8;W
10-oct-21;6;9;W
10-oct-21;7;10;W
10-oct-21;8;13;W
10-oct-21;9;15;W
10-oct-21;10;16;W
10-oct-21;11;17;W
10-oct-21;12;18;W
10-oct-21;13;18;W
10-oct-21;14;17;W
10-oct-21;15;16;W
10-oct-21;16;15;W
10-oct-21;17;14;W
10-oct-21;18;13;W
10-oct-21;19;12;W
10-oct-21;20;11;W
10-oct-21;21;10;W
10-oct-21;22;9;W
10-oct-21;23;8;W
11-oct-21;0;7;W
11-oct-21;1;6;W
11-oct-21;2;5;W
11-oct-21;3;4;W
11-oct-21;4;4;W
11-oct-21;5;4;W
11-oct-21;6;4;W
11-oct-21;7;6;W
11-oct-21;8;9;W
11-oct-21;9;11;W
11-oct-21;10;12;W
11-oct-21;11;13;W
11-oct-21;12;13;W
11-oct-21;13;14;W
11-oct-21;14;14;W
11-oct-21;15;13;W
11-oct-21;16;11;W
11-oct-21;17;9;W
11-oct-21;18;8;W
11-oct-21;19;7;W
11-oct-21;20;6;W
11-oct-21;21;5;W
11-oct-21;22;4;W
11-oct-21;23;4;W
12-oct-21;0;4;W
12-oct-21;1;4;W
12-oct-21;2;4;W
12-oct-21;3;3;W
12-oct-21;4;3;W
12-oct-21;5;3;W
12-oct-21;6;3;W
12-oct-21;7;5;W
12-oct-21;8;8;W
12-oct-21;9;11;W
12-oct-21;10;13;W
12-oct-21;11;14;W
12-oct-21;12;15;W
12-oct-21;13;15;W
12-oct-21;14;15;W
12-oct-21;15;14;W
12-oct-21;16;13;W
12-oct-21;17;12;W
12-oct-21;18;11;W
12-oct-21;19;10;W
12-oct-21;20;10;W
12-oct-21;21;10;W
12-oct-21;22;10;W
12-oct-21;23;10;W
13-oct-21;0;10;W
13-oct-21;1;11;W
13-oct-21;2;11;W
13-oct-21;3;11;W
13-oct-21;4;11;W
13-oct-21;5;11;W
13-oct-21;6;11;W
13-oct-21;7;11;W
13-oct-21;8;12;W
13-oct-21;9;13;W
13-oct-21;10;14;W
13-oct-21;11;14;W
13-oct-21;12;14;W
13-oct-21;13;14;W
13-oct-21;14;14;W
13-oct-21;15;14;W
13-oct-21;16;13;W
13-oct-21;17;13;W
13-oct-21;18;13;W
13-oct-21;19;12;W
13-oct-21;20;12;W
13-oct-21;21;12;W
13-oct-21;22;12;W
13-oct-21;23;13;W
14-oct-21;0;13;W
14-oct-21;1;13;W
14-oct-21;2;13;W
14-oct-21;3;13;W
14-oct-21;4;13;W
14-oct-21;5;13;W
14-oct-21;6;13;W
14-oct-21;7;13;W
14-oct-21;8;14;W
14-oct-21;9;14;W
14-oct-21;10;14;W
14-oct-21;11;14;W
14-oct-21;12;14;W
14-oct-21;13;15;W
14-oct-21;14;15;W
14-oct-21;15;15;W
14-oct-21;16;14;W
14-oct-21;17;14;W
14-oct-21;18;13;W
14-oct-21;19;13;W
14-oct-21;20;12;W
14-oct-21;21;12;W
14-oct-21;22;13;W
14-oct-21;23;12;W
15-oct-21;0;12;WE
15-oct-21;1;13;WE
15-oct-21;2;12;WE
15-oct-21;3;12;WE
15-oct-21;4;12;WE
15-oct-21;5;13;WE
15-oct-21;6;13;WE
15-oct-21;7;13;WE
15-oct-21;8;14;WE
15-oct-21;9;15;WE
15-oct-21;10;16;WE
15-oct-21;11;16;WE
15-oct-21;12;17;WE
15-oct-21;13;17;WE
15-oct-21;14;17;WE
15-oct-21;15;16;WE
15-oct-21;16;15;WE
15-oct-21;17;14;WE
15-oct-21;18;14;WE
15-oct-21;19;13;WE
15-oct-21;20;13;WE
15-oct-21;21;13;WE
15-oct-21;22;13;WE
15-oct-21;23;13;WE
16-oct-21;0;13;WE
16-oct-21;1;12;WE
16-oct-21;2;12;WE
16-oct-21;3;12;WE
16-oct-21;4;13;WE
16-oct-21;5;13;WE
16-oct-21;6;13;WE
16-oct-21;7;13;WE
16-oct-21;8;14;WE
16-oct-21;9;16;WE
16-oct-21;10;16;WE
16-oct-21;11;17;WE
16-oct-21;12;17;WE
16-oct-21;13;17;WE
16-oct-21;14;17;WE
16-oct-21;15;17;WE
16-oct-21;16;16;WE
16-oct-21;17;16;WE
16-oct-21;18;16;WE
16-oct-21;19;16;WE
16-oct-21;20;16;WE
16-oct-21;21;16;WE
16-oct-21;22;16;WE
16-oct-21;23;16;WE
17-oct-21;0;16;W
17-oct-21;1;17;W
17-oct-21;2;17;W
17-oct-21;3;16;W
17-oct-21;4;16;W
17-oct-21;5;16;W
17-oct-21;6;16;W
17-oct-21;7;17;W
17-oct-21;8;17;W
17-oct-21;9;18;W
17-oct-21;10;18;W
17-oct-21;11;19;W
17-oct-21;12;19;W
17-oct-21;13;19;W
17-oct-21;14;18;W
17-oct-21;15;18;W
17-oct-21;16;17;W
17-oct-21;17;16;W
17-oct-21;18;16;W
17-oct-21;19;16;W
17-oct-21;20;16;W
17-oct-21;21;15;W
17-oct-21;22;15;W
17-oct-21;23;15;W
18-oct-21;0;15;W
18-oct-21;1;15;W
18-oct-21;2;15;W
18-oct-21;3;15;W
18-oct-21;4;14;W
18-oct-21;5;14;W
18-oct-21;6;14;W
18-oct-21;7;14;W
18-oct-21;8;15;W
18-oct-21;9;16;W
18-oct-21;10;17;W
18-oct-21;11;17;W
18-oct-21;12;18;W
18-oct-21;13;18;W
18-oct-21;14;18;W
